"","","110","4/19/2020","0","0","0","0","0","0","0","0"
"","","111","4/20/2020","279.94","307.30367323568","193.2","163.86327939201","1166","1403.0343796712","309.5","157.32916666667"
"","","112","4/21/2020","389.64","427.72666728424","111.48","94.55216556222","710","854.33482810165","52","26.433333333333"
"","","113","4/22/2020","387.46","425.33357588018","274.96","233.20831936659","795.5","957.21599402093","214.5","109.0375"
"","","114","4/23/2020","252.04","276.67649425706","249.4","211.52951283834","612","736.41255605381","78.5","39.904166666667"
"","","115","4/24/2020","332.66","365.17696627342","248.94","211.13936217312","659.5","793.5687593423","130.5","66.3375"
"","","116","4/25/2020","252.36","277.02777372922","112.76","95.637802195873","245","294.80568011958","164","83.366666666667"
"","","117","4/26/2020","0","0","0","0","0","0","0","0"
"","","118","4/27/2020","333.26","365.83561528372","138.38","117.36749794133","627","754.46188340807","128.5","65.320833333333"
"","","119","4/28/2020","278.9","306.16201495117","111.2","94.314682548608","501","602.84753363229","159.5","81.079166666667"
"","","120","4/29/2020","303.92","333.62767868039","250.62","212.56426025479","339","407.91479820628","175","88.958333333333"
"","","121","4/30/2020","193.46","212.37039588546","112.32","95.264614603055","359","431.98056801196","139","70.658333333333"
"","","122","5/1/2020","191.88","210.63595349169","194.18","164.69446993965","491.5","591.41629297459","161","81.841666666667"
"","","123","5/2/2020","275.98","302.95658976775","139.4","118.23261463378","397","477.70553064275","66","33.55"
"","","124","5/3/2020","0","0","0","0","0","0","0","0"
"","","125","5/4/2020","388.3","426.25568449459","193.84","164.40609770883","691","831.47234678625","203","103.19166666667"
"","","126","5/5/2020","362.496","397.92938605859","304.2","258.00833121661","536.5","645.56427503737","148","75.233333333333"
"","","127","5/6/2020","388","425.92635998944","333.1","282.5199708358","396","476.50224215247","174","88.45"
"","","128","5/7/2020","304.76","334.5497872948","191.12","162.09911986232","380.5","457.85127055307","151","76.758333333333"
"","","129","5/8/2020","333.32","365.90148018475","222.38","188.61240202482","491.5","591.41629297459","191","97.091666666667"
"","","130","5/9/2020","83.66","91.837627001847","277.38","235.26085112709","437","525.83707025411","65.5","33.295833333333"
"","","131","5/10/2020","0","0","0","0","0","0","0","0"
"","","132","5/11/2020","384.92","422.54529506994","278.38","236.10900474714","718.5","864.56278026906","202","102.68333333333"
