,,ID,DATE ,VENTES P1 ,DEMANDE P1,VENTES P2,DEMANDE P2,VENTES P3,DEMANDE P3,VENTES P4,DEMANDE P4
,,89,29/03/2020,0,0,0,0,0,0,0,0
,,90,30/03/2020,"222,84","244,622242422803","247,26","209,714464091447",717,"862,757847533635",40,"20,3333333333333"
,,91,31/03/2020,"248,6","272,90023993138","330,76","280,535291364907",434,"522,22720478326","78,5","39,9041666666666"
,,92,01/04/2020,"248,54","272,834375030351","194,7","165,135509822068",558,"671,434977578477",126,"64,05"
,,93,02/04/2020,"138,44","151,972281641594","335,74","284,759096392713",714,"859,147982062783",104,"52,8666666666666"
,,94,03/04/2020,"305,54","335,406031008181","609,36","516,830889908452",871,"1048,06427503737","93,5","47,5291666666666"
,,95,04/04/2020,"251,54","276,127620081816","140,42","119,097731326219","580,5","698,508968609868",92,"46,7666666666666"
,,96,05/04/2020,0,0,0,0,0,0,0,0
,,97,06/04/2020,"443,12","486,434249068356","107,9","91,5157756024714",1121,"1348,88639760838","217,5","110,5625"
,,98,07/04/2020,"167,48","183,850893739773","223,18","189,290924920849",891,"1072,13004484305",141,"71,675"
,,99,08/04/2020,"307,22","337,250248237002","109,56","92,9237106117402",656,"789,357249626311",159,"80,8249999999999"
,,100,09/04/2020,"251,88","276,500854520982","111,94","94,9423162274389","781,5","940,369955156954","133,5","67,8625"
,,101,10/04/2020,"222,94","244,732017257852","28,42","24,1045258815777","830,5","999,33109118087",140,"71,1666666666666"
,,102,11/04/2020,"279,56","306,886528862497","168,38","142,812106542578",405,"487,331838565024","85,5","43,4625"
,,103,12/04/2020,0,0,0,0,0,0,0,0
,,104,13/04/2020,"138,44","151,972281641594","276,1","234,175214493442",850,"1022,79521674141","248,5","126,320833333333"
,,105,14/04/2020,"248,66","272,96610483241","364,68","309,304662156713",909,"1093,78923766817","182,5","92,7708333333333"
,,106,15/04/2020,"442,62","485,885374893112","167,58","142,133583646545",632,"760,478325859495",117,"59,475"
,,107,16/04/2020,"385,6","423,291763948271","110,94","94,0941626073974",561,"675,04484304933","261,5","132,929166666667"
,,108,17/04/2020,"219,52","240,977717899182","277,958","235,751083919479","574,5","691,289237668164",180,"91,4999999999999"
,,109,18/04/2020,"221,26","242,887800029031","193,36","163,998983971213",333,"400,695067264576","43,5","22,1125"
,,110,19/04/2020,0,0,0,0,0,0,0,0
,,111,20/04/2020,"279,94","307,303673235682","193,2","163,863279392006",1166,"1403,03437967116","309,5","157,329166666667"
,,112,21/04/2020,"389,64","427,726667284244","111,48","94,5521655622198",710,"854,334828101648",52,"26,4333333333333"
,,113,22/04/2020,"387,46","425,333575880179","274,96","233,208319366594","795,5","957,215994020931","214,5","109,0375"
,,114,23/04/2020,"252,04","276,67649425706","249,4","211,529512838335",612,"736,412556053814","78,5","39,9041666666666"
,,115,24/04/2020,"332,66","365,176966273423","248,94","211,139362173116","659,5","793,568759342305","130,5","66,3375"
,,116,25/04/2020,"252,36","277,027773729216","112,76","95,6378021958728",245,"294,805680119583",164,"83,3666666666666"
,,117,26/04/2020,0,0,0,0,0,0,0,0
,,118,27/04/2020,"333,26","365,835615283716","138,38","117,367497941335",627,"754,461883408075","128,5","65,3208333333333"
,,119,28/04/2020,"278,9","306,162014951174","111,2","94,3146825486082",501,"602,847533632289","159,5","81,0791666666666"
,,120,29/04/2020,"303,92","333,627678680391","250,62","212,564260254786",339,"407,91479820628",175,"88,9583333333333"
,,121,30/04/2020,"193,46","212,370395885458","112,32","95,2646146030546",359,"431,98056801196",139,"70,6583333333333"
,,122,01/05/2020,"191,88","210,635953491686","194,18","164,694469939647","491,5","591,416292974591",161,"81,8416666666666"
,,123,02/05/2020,"275,98","302,956589767749","139,4","118,232614633777",397,"477,705530642752",66,"33,55"
,,124,03/05/2020,0,0,0,0,0,0,0,0
,,125,04/05/2020,"388,3","426,25568449459","193,84","164,406097708833",691,"831,472346786251",203,"103,191666666667"
,,126,05/05/2020,"362,496","397,929386058591","304,2","258,008331216606","536,5","645,564275037372",148,"75,2333333333332"
,,127,06/05/2020,388,"425,926359989443","333,1","282,519970835804",396,"476,502242152468",174,"88,4499999999999"
,,128,07/05/2020,"304,76","334,549787294801","191,12","162,09911986232","380,5","457,851270553066",151,"76,7583333333333"
,,129,08/05/2020,"333,32","365,901480184745","222,38","188,612402024816","491,5","591,416292974591",191,"97,0916666666666"
,,130,09/05/2020,"83,66","91,8376270018474","277,38","235,260851127095",437,"525,837070254113","65,5","33,2958333333333"
,,131,10/05/2020,0,0,0,0,0,0,0,0
,,132,11/05/2020,"384,92","422,545295069939","278,38","236,109004747136","718,5","864,562780269062",202,"102,683333333333"
,,133,12/05/2020,"305,52","335,384076041172","304,62","258,364555737024",559,"672,638266068762","246,5","125,304166666667"
,,134,13/05/2020,"276,28","303,285914272895","331,02","280,755811306118","560,5","674,443198804188",172,"87,4333333333332"
,,135,14/05/2020,"249,12","273,471069073634","139,66","118,453134574988",480,"577,578475336325","104,5","53,1208333333333"
,,136,15/05/2020,"191,12","209,801664745315","57,34","48,6331285731762","403,5","485,526905829598",79,"40,1583333333333"
,,137,16/05/2020,"248,34","272,614825360253","361,66","306,743238224187","309,5","372,417787742901","89,5","45,4958333333333"
,,138,17/05/2020,0,0,0,0,0,0,0,0
,,139,18/05/2020,"410,52","450,647652842439","245,4","208,136898358169","538,5","647,97085201794",230,"116,916666666667"
,,140,19/05/2020,"416,34","457,03654824228","329,32","279,313950152047",533,"641,352765321378",86,"43,7166666666666"
,,141,20/05/2020,"358,54","393,586693584059","330,7","280,484402147704",694,"835,082212257103",123,"62,5249999999999"
,,142,21/05/2020,"275,96","302,934634800739","305,78","259,348413936272",417,"501,771300448432",84,"42,7"
,,143,22/05/2020,"249,4","273,778438611771","328,56","278,669353400816",532,"640,149476831094",128,"65,0666666666666"
,,144,23/05/2020,0,0,"54,64","46,3431137990643",294,"353,766816143499",88,"44,7333333333333"
,,145,24/05/2020,0,0,0,0,0,0,0,0
,,146,25/05/2020,0,0,0,0,0,0,0,0
,,147,26/05/2020,"191,02","209,691889910267","55,88","47,3948242879157","563,5","678,05306427504","115,5","58,7124999999999"
,,148,27/05/2020,"385,28","422,940484476115",28,"23,7483013611603","790,5","951,19955156951",166,"84,3833333333332"
,,149,28/05/2020,"381,66","418,966635447348","221,04","187,47587617396","617,5","743,030642750376",265,"134,708333333333"
,,150,29/05/2020,"277,28","304,383662623383","385,7","327,132851249983","490,5","590,213004484307",217,"110,308333333333"
,,151,30/05/2020,"414,74","455,280150881499","220,98","187,424986956757",587,"706,330343796714",148,"75,2333333333332"
,,152,31/05/2020,0,0,0,0,0,0,0,0
,,153,01/06/2020,"631,74","693,49154293745","111,54","94,6030547794222","1054,5","1268,86771300449",320,"162,666666666667"
,,154,02/06/2020,"384,82","422,43552023489","497,68","422,109093622224","1120,5","1348,28475336323","297,5","151,229166666667"
,,155,03/06/2020,"330,24","362,520415265241","332,16","281,722706432965",1154,"1388,59491778775",289,"146,908333333333"
,,156,04/06/2020,"385,04","422,677024871998","525,9","446,043988779793",889,"1069,72346786249",287,"145,891666666667"
,,157,05/06/2020,"630,34","691,954695246767","416,88","353,578281122876",644,"774,917787742903",216,"109,8"
,,158,06/06/2020,"166,52","182,797055323304","443,8","376,410576574391",946,"1138,31091180867","209,5","106,495833333333"
,,159,07/06/2020,"27,28","29,9465750013196",0,0,54,"64,9775784753365",0,0
,,160,08/06/2020,"687,26","754,438531356558","692,28","587,159788082288","1278,5","1538,40433482811","320,5","162,920833333333"
,,161,09/06/2020,"442,68","485,951239794141","501,78","425,586523464394","1044,5","1256,83482810165","271,5","138,0125"
,,162,10/06/2020,"304,64","334,418057492742","582,76","494,27000361535",1031,"1240,59043348281","411,5","209,179166666667"
,,163,11/06/2020,"469,36","515,239165785168","605,38","513,455238500687","660,5","794,772047832589","391,5","199,0125"
,,164,12/06/2020,"608,56","668,045736173133","553,16","469,164656462123","986,5","1187,04409566518","236,5","120,220833333333"
,,165,13/06/2020,"470,4","516,380824069675","798,94","677,623853195908","676,5","814,024663677133",209,"106,241666666667"
,,166,14/06/2020,0,0,0,0,82,"98,6696562032888",0,0
,,167,15/06/2020,"302,36","331,915191253629","777,36","659,320698075414",1341,"1613,60986547086","248,5","126,320833333333"
,,168,16/06/2020,"413,6","454,028717761943","827,68","701,999788235899",843,"1014,37219730942","217,5","110,5625"
,,169,17/06/2020,"573,5","629,558679005015","1076,62","913,139150409015",1015,"1221,33781763827","396,5","201,554166666667"
,,170,18/06/2020,"797,22","875,146939976247","1028,7","872,49562893663","790,5","951,19955156951","353,5","179,695833333333"
,,171,19/06/2020,"494,54","542,880469250462","745,9","632,63778518891","913,5","1099,20403587444","317,5","161,395833333333"
,,172,20/06/2020,"440,64","483,711833159145","965,92","819,248544670428",959,"1153,95366218237","228,5","116,154166666667"
,,173,21/06/2020,0,0,"55,56","47,1234151295024","102,5","123,337070254111","13,5","6,8625"
,,174,22/06/2020,"602,9","661,832480509369","695,36","589,772101232016","1133,5","1363,92750373693",407,"206,891666666667"
,,175,23/06/2020,"552,46","606,462053710742","853,46","723,865188560568","893,5","1075,13826606876","234,5","119,204166666667"
,,176,24/06/2020,"495,22","543,626938128794","851,92","722,559031985704",1016,"1222,54110612855",192,"97,5999999999999"
,,177,25/06/2020,"581,74","638,604125413038",721,"611,518760049878",838,"1008,355754858",283,"143,858333333333"
,,178,26/06/2020,"526,62","578,096236334125","911,88","773,414323043389","924,5","1112,44020926757","329,5","167,495833333333"
,,179,27/06/2020,"605,54","664,730536154658","937,5","795,14401878885","1297,5","1561,2668161435",199,"101,158333333333"
,,180,28/06/2020,0,0,0,0,"136,5","164,248878923767",27,"13,725"
,,181,29/06/2020,"745,34","818,195755552916","939,2","796,585879942921","1251,5","1505,91554559044",256,"130,133333333333"
,,182,30/06/2020,"690,84","758,368470451306","773,76","656,267345043265","1003,5","1207,5","409,5","208,1625"
,,183,01/07/2020,"665,64","730,705212019002","746,36","633,027935854129","1325,5","1594,95889387146",377,"191,641666666667"
,,184,02/07/2020,"552,68","606,703558347849","664,32","563,44541286593",1086,"1306,77130044844","358,5","182,2375"
,,185,03/07/2020,"747,64","820,72057675904","745,42","632,23067145129","1023,5","1231,56576980568","229,5","116,6625"
,,186,04/07/2020,"554,64","608,855145114806","993,44","842,589732293969","1003,5","1207,5","197,5","100,395833333333"
,,187,05/07/2020,"55,64","61,0787182211666",0,0,163,"196,136023916294","82,5","41,9375"
,,188,06/07/2020,"468,44","514,229237302719","665,56","564,497123354781","1171,5","1409,65246636772",370,"188,083333333333"
,,189,07/07/2020,"853,66","937,103856877804","827,46","701,81319443949",1210,"1455,97907324365","456,5","232,054166666666"
,,190,08/07/2020,"639,36","701,856385368171","500,14","424,195551527526",1102,"1326,02391629298","200,5","101,920833333333"
,,191,09/07/2020,500,"548,874175244128","831,58","705,307587354061","822,5","989,704783258598",225,"114,375"
,,192,10/07/2020,"750,04","823,355172800211","835,16","708,343977313809","1160,5","1396,41629297459","328,5","166,9875"
,,193,11/07/2020,"636,62","698,848554887833","726,62","616,285383394511","775,5","933,15022421525","302,5","153,770833333333"
,,194,12/07/2020,0,0,0,0,"226,5","272,544843049328","27,5","13,9791666666667"
,,195,13/07/2020,"807,22","886,12442348113","748,94","635,216172193836","1199,5","1443,34454409567","319,5","162,4125"
,,196,14/07/2020,"585,04","642,226694969649","859,08","728,631811905201",1145,"1377,76532137519","375,5","190,879166666667"
,,197,15/07/2020,"743,08","815,714844280813","798,86","677,556000906305",832,"1001,1360239163",391,"198,758333333333"
,,198,16/07/2020,"522,28","573,332008493006","886,28","751,701590370328",776,"933,751868460391","304,5","154,7875"
,,199,17/07/2020,"554,06","608,218451071523","994,94","843,861962724031",1035,"1245,40358744395","240,5","122,254166666667"
,,200,18/07/2020,"525,2","576,537433676432","634,14","537,848136613079",996,"1198,47533632287",170,"86,4166666666666"
,,201,19/07/2020,0,0,0,0,"216,5","260,511958146488",82,"41,6833333333333"
,,202,20/07/2020,"499,58","548,413120936923","968,8","821,691227096147",1178,"1417,47384155456","281,5","143,095833333333"
,,203,21/07/2020,"413,96","454,423907168118","976,1","827,88274852245","748,5","900,661434977581","231,5","117,679166666667"
,,204,22/07/2020,"610,56","670,241232874109","693,16","587,906163267925",994,"1196,06875934231","235,5","119,7125"
,,205,23/07/2020,"580,86","637,638106864608",1019,"864,268538822228","763,5","918,710762331841","269,5","136,995833333333"
,,206,24/07/2020,"580,8","637,572241963579","857,3","727,122098461527",1079,"1298,34828101645","296,5","150,720833333333"
,,207,25/07/2020,"362,28","397,692272414885","968,46","821,402854865333","1185,5","1426,49850523169","232,5","118,1875"
,,208,26/07/2020,0,0,0,0,82,"98,6696562032888",0,0
,,209,27/07/2020,"553,62","607,735441797308","719,98","610,653643357436","1645,5","1980,01121076234","291,5","148,179166666667"
,,210,28/07/2020,"165,6","181,787126840855","496,86","421,41360765379",1282,"1542,6158445441",145,"73,7083333333333"
,,211,29/07/2020,0,0,0,0,769,"925,328849028403",87,"44,2249999999999"
,,212,30/07/2020,0,0,0,0,37,"44,5216741405084",0,0
,,213,31/07/2020,0,0,0,0,0,0,0,0
,,214,01/08/2020,0,0,0,0,0,0,0,0
,,215,02/08/2020,0,0,0,0,0,0,0,0
,,216,03/08/2020,0,0,"27,78","23,5617075647512",343,"412,727952167415",11,"5,59166666666666"
,,217,04/08/2020,"27,64","30,3417644074954",0,0,552,"664,215246636773","54,5","27,7041666666666"
,,218,05/08/2020,"165,96","182,182316247031","27,68","23,4768922027471",622,"748,445440956654",136,"69,1333333333332"
,,219,06/08/2020,"332,42","364,913506669306","165,6","140,454239478863","894,5","1076,34155455905",163,"82,8583333333332"
,,220,07/08/2020,"469,78","515,700220092373","110,16","93,4326027837651","692,5","833,277279521677",148,"75,2333333333332"
,,221,08/08/2020,"164,9","181,018702995513","111,08","94,2129041142032",602,"724,379671150974","211,5","107,5125"
,,222,09/08/2020,0,0,0,0,41,"49,3348281016444","13,5","6,86249999999999"
,,223,10/08/2020,"528,96","580,664967474268","55,84","47,360898143114","1462,5","1759,80941704036","258,5","131,404166666667"
,,224,11/08/2020,"575,94","632,237184980206","165,3","140,19979339285","1200,5","1444,54783258595",191,"97,0916666666666"
,,225,12/08/2020,"719,62","789,961667978359","360,84","306,047752255753",931,"1120,26158445441","327,5","166,479166666667"
,,226,13/08/2020,"497,08","545,668750060702","274,7","232,987799425384","899,5","1082,35799701047","267,5","135,979166666667"
,,227,14/08/2020,"498,84","547,600787157562","249,56","211,665217417542",922,"1109,43198804186",238,"120,983333333333"
,,228,15/08/2020,"358,12","393,125639276854","332,98","282,418192401399","998,5","1201,48355754858",202,"102,683333333333"
,,229,16/08/2020,"27,52","30,2100346054368",0,0,102,"122,735426008969",6,"3,05"
,,230,17/08/2020,"583,7","640,755712179995","276,42","234,446623651855",1327,"1596,76382660688",212,"107,766666666667"
,,231,18/08/2020,"666,12","731,232131227237","527,12","447,078736196244","1063,5","1279,69730941704","314,5","159,870833333333"
,,232,19/08/2020,"360,38","395,606550548958","471,22","399,666948835928",1163,"1399,4245142003","272,5","138,520833333333"
,,233,20/08/2020,"334,62","367,32855304038","330,3","280,145140699688","1145,5","1378,36696562033",232,"117,933333333333"
,,234,21/08/2020,"472,16","518,312861166535","329,92","279,822842324072","1192,5","1434,92152466368",224,"113,866666666667"
,,235,22/08/2020,"445,4","488,937115307469","471,48","399,887468777138",749,"901,263079222723","319,5","162,4125"
,,236,23/08/2020,"28,22","30,9784584507786",0,0,81,"97,4663677130048",0,0
,,237,24/08/2020,"915,4","1004,87884003695","627,64","532,33513808281","1415,5","1703,25485799702",371,"188,591666666666"
,,238,25/08/2020,"636,275","698,469831706915","580,24","492,132656492846",1276,"1535,3961136024",270,"137,25"
,,239,26/08/2020,"636,34","698,541185349697",635,"538,577548726315","963,5","1159,36846038864",206,"104,716666666667"
,,240,27/08/2020,"717,34","787,458801739245","495,44","420,209229513331",757,"910,889387144995",371,"188,591666666666"
,,241,28/08/2020,"636,26","698,453365481658","522,96","443,550417136872","950,5","1143,72571001495",229,"116,408333333333"
,,242,29/08/2020,"525,7","577,086307851676","662,16","561,61340104664","797,5","959,622571001497","249,5","126,829166666667"
,,243,30/08/2020,"27,5","30,188079638427","27,08","22,9680000307222","109,5","131,760089686099",0,0
,,244,31/08/2020,"913,98","1003,32003737926","712,1","603,97019283151",1201,"1445,14947683109","364,5","185,2875"
,,245,01/09/2020,"527,64","579,215939651623","666,26","565,09083088881",885,"1064,91031390135",235,"119,458333333333"
,,246,02/09/2020,"636,5","698,716825085775","856,82","726,714984723907","894,5","1076,34155455905",300,"152,5"
,,247,03/09/2020,"803,38","881,909069815255","968,62","821,53855944454","993,5","1195,46711509716",278,"141,316666666667"
,,248,04/09/2020,"777,6","853,609117339668","914,26","775,432928659088",860,"1034,82810164425",360,183
,,249,05/09/2020,"583,42","640,448342641858","579,12","491,182724438399",878,"1056,48729446936","255,5","129,879166666667"
,,250,06/09/2020,"27,46","30,1441697044075",0,0,55,"66,1808669656205",18,"9,14999999999999"
,,251,07/09/2020,"693,86","761,683670469781","913,34","774,65262732865","1426,5","1716,49103139014",380,"193,166666666667"
,,252,08/09/2020,"747,1","820,127792649776","750,32","636,386624189494",1119,"1346,47982062781","301,5","153,2625"
,,253,09/09/2020,"523,94","575,154270754817","861,56","730,735232882904","604,5","727,387892376683",216,"109,8"
,,254,10/09/2020,"523,2","574,341936975455","945,82","802,200656907596","796,5","958,419282511213",214,"108,783333333333"
,,255,11/09/2020,"775,58","851,391665671681","719,06","609,873342026998",897,"1079,34977578476","308,5","156,820833333333"
,,256,12/09/2020,"721,08","791,564380570071","966,54","819,774399914854","862,5","1037,83632286996","203,5","103,445833333333"
,,257,13/09/2020,0,0,0,0,"75,5","90,8482810164427",6,"3,05"
,,258,14/09/2020,"853,34","936,752577405648","945,28","801,742653952773",1111,"1336,85351270553",397,"201,808333333333"
,,259,15/09/2020,"745,34","818,195755552916","1078,74","914,937236083504",1147,"1380,17189835576",313,"159,108333333333"
,,260,16/09/2020,"713,38","783,111718271312","851,92","722,559031985704","825,5","993,314648729449",162,"82,35"
,,261,17/09/2020,"659,64","724,118721916073","1217,22","1032,38954938684","1081,5","1301,35650224216","260,5","132,420833333333"
,,262,18/09/2020,"715,88","785,856089147532","1193,82","1012,54275467787","882,5","1061,90209267564",496,"252,133333333333"
,,263,19/09/2020,"718,5","788,732189825811","1138,82","965,894305575593",1101,"1324,82062780269","161,5","82,0958333333333"
,,264,20/09/2020,"81,78","89,7738601029295",0,0,410,"493,348281016443",0,0
,,265,21/09/2020,"637,86","700,209762842438","1052,96","893,071835758835","1001,5","1205,09342301943","331,5","168,5125"
,,266,22/09/2020,"637,48","699,792618469253","1354,62","1148,92585678054","1248,5","1502,30568011958","497,5","252,895833333333"
,,267,23/09/2020,"689,72","757,138992298759","912,72","774,126772084223","1113,5","1339,86173393124","243,5","123,779166666667"
,,268,24/09/2020,"662,68","727,455876901557","909,18","771,124308269277",775,"932,548579970107",263,"133,691666666667"
,,269,25/09/2020,"634,5","696,521328384798","854,06","724,374080732593",1469,"1767,63079222721",298,"151,483333333333"
,,270,26/09/2020,"443,7","487,070943111639","936,32","794,143197517202","646,5","777,926008968611","235,5","119,7125"
,,271,27/09/2020,"27,64","30,3417644074954","27,88","23,6465229267554","311,5","374,824364723469",0,0
,,272,28/09/2020,"466,42","512,011785634732","1165,54","988,5569703031",1170,"1407,84753363229","404,5","205,620833333333"
,,273,29/09/2020,"525,04","576,361793940354","1838,86","1559,6357657494","1113,5","1339,86173393124","316,5","160,8875"
,,274,30/09/2020,"856,92","940,682516500396","1081,46","917,244213930016",1010,"1215,32137518685","257,5","130,895833333333"
,,275,01/10/2020,"440,46","483,514238456057","1415,08","1200,20522464824","813,5","978,875186846041",102,"51,85"
,,276,02/10/2020,"497,32","545,932209664819","1249,7","1059,93757896579",969,"1165,9865470852","400,5","203,5875"
,,277,03/10/2020,"526,12","577,547362158881","1157,635","981,852315936673","926,5","1114,84678624813","207,5","105,479166666667"
,,278,04/10/2020,"27,74","30,4515392425442",0,0,355,"427,167414050823",0,0
,,279,05/10/2020,"713,38","783,111718271312","1245,4","1056,29051839961",1108,"1333,24364723468","315,5","160,379166666667"
,,280,06/10/2020,"662,94","727,741291472684","1047,16","888,152544762595","1097,5","1320,6091180867","302,5","153,770833333333"
,,281,07/10/2020,"500,9","549,862148759567","1260,62","1069,19941649664","1002,5","1206,29671150972",314,"159,616666666667"
,,282,08/10/2020,"661,86","726,555723254157","1093,12","927,133685139699",1262,"1518,55007473842","255,5","129,879166666667"
,,283,09/10/2020,"712,26","781,882240118765","1061,1","899,975806225972",1259,"1514,94020926757",226,"114,883333333333"
,,284,10/10/2020,"803,16","881,667565178147","1022,62","867,338854926778","1348,5","1622,63452914798","150,5","76,5041666666666"
,,285,11/10/2020,0,0,"26,3","22,3064402070899","218,5","262,918535127056",0,0
,,286,12/10/2020,"744,36","817,119962169438","1172,48","994,443156426188",1251,"1505,31390134529","238,5","121,2375"
,,287,13/10/2020,"716,02","786,009773916601","1071,28","908,610010077994","1361,5","1638,27727952168","235,5","119,7125"
,,288,14/10/2020,"577,88","634,366816780153","1204,32","1021,44836768831","1347,5","1621,4312406577",297,"150,975"
,,289,15/10/2020,"527,7","579,281804552653","955,3","810,241153225588","1560,5","1877,73168908819",171,"86,9249999999999"
,,290,16/10/2020,"523,34","574,495621744524","1459,82","1238,1516176089","1422,5","1711,677877429","267,5","135,979166666667"
,,291,17/10/2020,"470,72","516,732103541832","1566,6","1328,71746115692",1581,"1902,39910313902","179,5","91,2458333333333"
,,292,18/10/2020,0,0,"55,88","47,3948242879157",293,"352,563527653214",82,"41,6833333333333"
,,293,19/10/2020,"609,02","668,550700414358","1323,04","1122,14116545963","1399,5","1684,00224215247","255,5","129,879166666667"
,,294,20/10/2020,"500,78","549,730418957509","1239,82","1051,55782119978","1377,5","1657,52989536622",226,"114,883333333333"
,,295,21/10/2020,"386,96","424,784701704935","1516,36","1286,10622328604",1339,"1611,20328849029","337,5","171,5625"
,,296,22/10/2020,"529,41","581,158954231987","1295,3","1098,61338403968",1442,"1735,14200298954","513,5","261,029166666667"
,,297,23/10/2020,"415,94","456,597448902085","904,1","766,815687879466","1290,5","1552,84379671151","274,5","139,5375"
,,298,24/10/2020,"356,86","391,742476355239","874,58","741,778193015843","1472,5","1771,8423019432","363,5","184,779166666667"
,,299,25/10/2020,"28,18","30,934548516759",0,0,491,"590,814648729448",36,"18,3"
,,300,26/10/2020,"439,56","482,526264940618","1291,18","1095,11899112511",1399,"1683,40059790733",212,"107,766666666667"
,,301,27/10/2020,"250,06","274,502952523093","1643,38","1393,8386961037","1628,5","1959,55530642751","430,5","218,8375"
,,302,28/10/2020,"578,46","635,003510823436","821,56","696,809088081246",1335,"1606,39013452915","268,5","136,4875"
,,303,29/10/2020,"84,02","92,2328164080232","28,18","23,9009690127678","203,5","244,869207772796",27,"13,725"
,,304,30/10/2020,"360,1","395,299181010821","137,56","116,672011972901","631,5","759,876681614351",91,"46,2583333333333"
,,305,31/10/2020,"165,2","181,34802750066","134,94","114,449849488392","1056,5","1271,27428998505","97,5","49,5625"
,,306,01/11/2020,0,0,0,0,54,"64,9775784753364",0,0
,,307,02/11/2020,"856,34","940,045822457113","601,12","509,842104079311",1579,"1899,99252615845",354,"179,95"
,,308,03/11/2020,"630,36","691,976650213777","488,86","414,628378693459","1260,5","1516,74514200299",281,"142,841666666667"
,,309,04/11/2020,"441,1","484,216797400369","825,18","699,879404185796",1377,"1656,92825112108","241,5","122,7625"
,,310,05/11/2020,"550,26","604,047007339667","737,5","625,513294780562",1215,"1461,99551569507","345,5","175,629166666667"
,,311,06/11/2020,"411,34","451,547806489839",603,"511,436632884989",1308,"1573,90134529148","302,5","153,770833333333"
,,312,07/11/2020,"388,06","425,992224890473","932,68","791,055918340251",1064,"1280,29895366218",159,"80,825"
,,313,08/11/2020,"27,38","30,0563498363684",0,0,"341,5","410,923019431989",27,"13,725"
,,314,09/11/2020,"662,72","727,499786835577","962,18","816,076450131473","1032,5","1242,39536621824",447,"227,225"
,,315,10/11/2020,"776,38","852,269864352072","1099,48","932,527942163163",1341,"1613,60986547086",212,"107,766666666667"
,,316,11/11/2020,"496,04","544,527091776194","1018,92","864,200686532625",1093,"1315,19431988042",310,"157,583333333333"
,,317,12/11/2020,"413,08","453,457888619689","770,84","653,790736472744","1334,5","1605,78849028401","204,5","103,954166666667"
,,318,13/11/2020,"638,28","700,670817149644","796,8","675,80880444902","1100,5","1324,21898355755",393,"199,775"
,,319,14/11/2020,"495,98","544,461226875165","1207,36","1024,02675469323",681,"819,43946188341","276,5","140,554166666667"
,,320,15/11/2020,0,0,"53,8","45,6306647582295",291,"350,156950672646",83,"42,1916666666667"
,,321,16/11/2020,"639,68","702,207664840327","854,22","724,509785311799","994,5","1196,67040358745","340,5","173,0875"
,,322,17/11/2020,"724,64","795,47236469781","1263,72","1071,82869271877","1015,5","1221,93946188341",320,"162,666666666667"
,,323,18/11/2020,"444,66","488,124781528108","934,16","792,311185697912",1225,"1474,02840059791",327,"166,225"
,,324,19/11/2020,"529,28","581,016246946424","1161,62","985,232208112538",706,"849,52167414051","310,5","157,8375"
,,325,20/11/2020,"524,42","575,681189963051","1127,24","956,072686655514","964,5","1160,57174887893","360,5","183,254166666667"
,,326,21/11/2020,"528,78","580,46737277118","992,3","841,622837167122","1240,5","1492,67937219731",188,"95,5666666666667"
,,327,22/11/2020,0,0,"28,32","24,0197105195736",353,"424,760837070255","84,5","42,9541666666667"
,,328,23/11/2020,"579,82","636,496448580101","910,86","772,549206350947","1312,5","1579,31614349776","203,5","103,445833333333"
,,329,24/11/2020,"333,86","366,494264294009","1316,5","1116,59424078456","1364,5","1641,88714499253",310,"157,583333333333"
,,330,25/11/2020,749,"822,213514515704","1371,24","1163,02216994563",1047,"1259,84304932736",241,"122,508333333333"
,,331,26/11/2020,"720,34","790,75204679071",963,"816,771936099907","1184,5","1425,29521674141","287,5","146,145833333333"
,,332,27/11/2020,"500,06","548,940040145157","1041,94","883,725182865979",1108,"1333,24364723468",228,"115,9"
,,333,28/11/2020,"390,48","428,648775898654","934,86","792,904893231941",1119,"1346,47982062781",342,"173,85"
,,334,29/11/2020,0,0,0,0,300,"360,986547085203",0,0
,,335,30/11/2020,"275,2","302,100346054368","1219,32","1034,17067198893","1084,5","1304,96636771301","276,5","140,554166666667"
,,336,01/12/2020,"529,88","581,674895956717","1069,28","906,913702837912","1133,5","1363,92750373692",383,"194,691666666667"
,,337,02/12/2020,"662,8","727,587606703616","1312,46","1113,16770015959","1216,5","1463,8004484305","263,5","133,945833333333"
,,338,03/12/2020,"526,56","578,030371433096","958,24","812,73472486851",1243,"1495,68759342302","295,5","150,2125"
,,339,04/12/2020,"553,38","607,471982193191","1075,62","912,290996788974","1311,5","1578,11285500748","280,5","142,5875"
,,340,05/12/2020,"495,94","544,417316941146","958,34","812,819540230514",913,"1098,6023916293",217,"110,308333333333"
,,341,06/12/2020,0,0,"27,46","23,2902984063379",201,"241,860986547086","130,5","66,3375"
,,342,07/12/2020,"832,7","914,095051451571","881,3","747,477785342521","1360,5","1637,07399103139","150,5","76,5041666666667"
,,343,08/12/2020,"471,52","517,610302222222","1478,26","1253,79157036246",1326,"1595,5605381166",289,"146,908333333333"
,,344,09/12/2020,441,"484,107022565321","1244,26","1055,32362327276",1118,"1345,27653213752",517,"262,808333333333"
,,345,10/12/2020,"581,1","637,901566468725","1369,94","1161,91957023957",1447,"1741,15844544096",344,"174,866666666667"
,,346,11/12/2020,"527,7","579,281804552653","1280,68","1086,21337811467",1533,"1844,64125560539",246,"125,05"
